,date,content
177,2022-02-01 07:46:24+00:00,@Dreamworks the Price of Egypt and Joseph King of Dreams is one of my childhood favorites. You kind of left the Prince of Egypt on a cliffhanger so to speak. Are there any plans to make a second movie explaining what happened after they crossed the Red Sea? That would be Awesome!
178,2022-02-01 07:31:34+00:00,#pokemon #anime fan's out theses  #DreamWorks movie which one is your favourite #anipoke
179,2022-02-01 07:27:40+00:00,"I just want to say I had to update my DreamWorks piece today a couple times because there were some minor things that required clarification. 

I’m not perfect. I was happy to fix my mistakes. But I’m more grateful people were *kind* about it. Kindness goes the longest way."
180,2022-02-01 07:16:14+00:00,@BruhMoment777 She needs a dreamworks face and its perfect
181,2022-02-01 07:14:42+00:00,@Dreamworks as far as I know you own the IP for Turok and plans to make more games?
182,2022-02-01 07:14:09+00:00,"What time is it?
IT’S GABBY’S DOLLHOUSE TIME!
Season 4. Eight all new episodes on #netflix. If you’ve got little kids, they are gonna love it. New songs! New characters! New Fun!
#dreamworks #dreamworksjr https://t.co/EOYzo5lB4z"
183,2022-02-01 07:09:38+00:00,@astropictures19 We loved it! Perfectly caps off one of the best trilogies DreamWorks has made!
184,2022-02-01 07:08:53+00:00,"New personal guide to (fictional) MBTI types with anime characters as examples here we go:

ENFP: Manic Pixie Dream Girl (Believe it)
ENTJ: WILL conquer the world
ENTP: Dreamworks eyebrow
ESFJ: women who are tops or men who are moms https://t.co/ndixrmrXkN"
185,2022-02-01 07:08:19+00:00,@MelonieMac Ah… early Dreamworks
186,2022-02-01 06:43:48+00:00,@Josephreadingtw @AtheistTakes Dreamworks face.
187,2022-02-01 06:39:09+00:00,@DominickFarber This Reminds Me Of The Dreamworks Logo
188,2022-02-01 06:28:05+00:00,@Papo_Cars Es de DreamWorks bri
189,2022-02-01 06:24:31+00:00,@moppetw_amanbun please dreamworks i miss them
190,2022-02-01 06:22:49+00:00,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official... https://t.co/rbQjXudoDc via @YouTube"
191,2022-02-01 05:49:00+00:00,"@hourlypony Yes and pretty soon, @Dreamworks and @Trolls are going to make the biggest and greatest Troll Wedding ever, for Trolls 3. https://t.co/EumgM3zLeP"
192,2022-02-01 05:46:13+00:00,The Tangiers — DreamWorks (feat. RJ Payne) #KSYMradio
193,2022-02-01 05:36:08+00:00,@morrtis_ I think this guy just inadvertently pitched the next big Dreamworks Animation family comedy franchise.
194,2022-02-01 05:25:03+00:00,@dailybroppy Tell @Dreamworks that Poppy and Branch gonna get married and become the new king and queen of the Pop Trolls.
195,2022-02-01 05:22:27+00:00,"@TheBikinBottwom dreamworks is owned by universal, and universal also owns alot of shit, so that would also be kinda cool."
196,2022-02-01 05:20:32+00:00,@RoverPlush DreamWorks tho
197,2022-02-01 04:51:56+00:00,WHY DOES IT LOOK LIKE SHES DOING THE DREAMWORKS SMIRK STOP IT https://t.co/zBnMVT28lx https://t.co/8a1oCQ3EeV
198,2022-02-01 04:49:41+00:00,If I was in front of a firing squad I would smirk and do the dreamworks face
199,2022-02-01 04:49:19+00:00,Dreamworks you’re better than this
200,2022-02-01 04:25:01+00:00,"@Stardrenova @AniMat505 It's public domain, nobody has copyright ownership anymore, I think for quite a long time now.
Also if you think back to the early Dreamworks days you can see clearly how similar a lot of their films were to other big animated films released in a short period."
201,2022-02-01 04:17:48+00:00,Check out this listing I just added to my #Poshmark closet: Mattel DreamWorks Spirit Untamed Pru &amp; Chica Linda Horse Figure African American. https://t.co/9HgfA3his9 #shopmycloset @poshmarkapp
202,2022-02-01 04:15:52+00:00,@Nintendeal DREAMWORKS ANIMATION
203,2022-02-01 04:03:53+00:00,I guess there's no way someone at Dreamworks didn't play Uncharted 3 like NO WAY.
204,2022-02-01 04:00:50+00:00,DreamWorks Spotlights Deaf Culture And Disability Representation In ‘Madagascar: https://t.co/1qX4m4jCcr
205,2022-02-01 02:59:02+00:00,@Akasunano_Haru Dreamworks!!!
206,2022-02-01 02:51:04+00:00,@brickfilmhq this was Pacific Data Images' last film with dreamworks before its closure in January of 2015 due to their box office bombs like Peabody and Sherman and penguins of madagascar in 2014 for their new policy for releasing 2 films a year for restructuring the company at DreamWorks
207,2022-02-01 02:46:30+00:00,@RedramBa The forbidden love child of Dreamworks and Pixar.
208,2022-02-01 02:40:39+00:00,TENDIESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS @dreamworks
209,2022-02-01 02:40:01+00:00,"https://t.co/Us9B4M3Ny7 for the first time ever I have used intense Science Brain. @Dreamworks @letterboxd 
#shrek #cinema"
210,2022-02-01 02:37:53+00:00,"So I just checked the Shrek extras and for some reason there's a part where donkey sings I like big butts and dragon is just shaking her ass to it, DreamWorks I just wanted to see Eddie Murphy be a wise-cracking sidekick to an ogre"
211,2022-02-01 02:35:18+00:00,"lrt oh my god knowing that jonghyun watched prince of egypt just changed something in me, that movie is hands down the best dreamworks film"
212,2022-02-01 02:30:27+00:00,if dreamworks only knew how many ppl were interested in more content for ToA….zouxie through the years me thinks
213,2022-02-01 02:28:13+00:00,"@JustAnLED Basically like how dreamworks before the universal buy would make movies like home, boss baby or trolls and then make movies like HTTYD, Sony does it with their animation studio too, have another hotel Transylvania so we can have another spiderverse"
214,2022-02-01 02:23:12+00:00,I genuinely think with the first Ice Age Blue Sky set off to emulate Pixar more than Dreamworks making a concerted effort to imbue to story with engaging subtext and a real sense of pathos and danger...then the economics of franchise family films took over.
215,2022-02-01 02:19:29+00:00,"@MunstaMasta Might as well say ""I hope Dreamworks don't buy Disney 😫😫"""
216,2022-02-01 02:13:01+00:00,If is one thing Dreamworks will spend their money to license so hits for their movies
217,2022-02-01 02:06:08+00:00,@MelonieMac Dreamworks' 2D animated stuff was criminally underrated.
218,2022-02-01 02:02:26+00:00,@ERCboxoffice Sony didn’t want George Foreman to compete with John Wick Chapter 4 so that’s why they delayed it to April against a mystery DreamWorks Animation movie! https://t.co/mawkyIfXIq
219,2022-02-01 01:55:36+00:00,Joder como amo las secuelas de Dreamworks
220,2022-02-01 01:54:31+00:00,The fact that DreamWorks did this better than the Universal post has me hollering 😂 https://t.co/y5WI8hKMnD
221,2022-02-01 01:30:20+00:00,"My all time favorite DreamWorks scene. 
Now that's more like it. https://t.co/9uxQ5LJOGf"
222,2022-02-01 01:29:56+00:00,"new poster of @Dreamworks
  #TheBadGuys to commemorate the Chinese New Year. Dreamworks : The Bad Guys. In theaters April 22 https://t.co/cBJ0mEoYtX"
223,2022-02-01 01:27:29+00:00,nooooooo a dreamworks parou de me seguir https://t.co/Weqk5QsVTJ
224,2022-02-01 01:06:05+00:00,"I had a productive Monday. I published my big DreamWorks feature this morning, then channeled my inner @KylenMills by working the Super Bowl into a tech news story coming tomorrow."
225,2022-02-01 01:04:44+00:00,@Saberspark @theblubobbie sure @Saberspark even though Nintendo purchased Comcast right after DreamWorks had purchased comcast for universal pictures as well
226,2022-02-01 01:04:35+00:00,DreamWorks Spotlights Deaf Culture And Disability Representation In ‘Madagascar: A Little Wild’ Series via @forbes https://t.co/TyWeVPQO0B
227,2022-02-01 00:50:46+00:00,"“Ugly ppl belong with ugly ppl ”

- Dreamworks via the movie “Shrek”"
228,2022-02-01 00:42:08+00:00,@RisenLn Wait doesn’t Chel is from Dreamworks not Disney
229,2022-02-01 00:16:19+00:00,9  2018 DWALLC  Toothless And Hiccup How To Train Your Dragon Figures Wings Move https://t.co/YZDHVPqtiT via @eBay #ebayfinds #toothless #howtotrainyourdragon #DreamWorks
230,2022-02-01 00:12:50+00:00,"@bones_giles  hey Mr. Ennis, fancy a question? What is the name of the giraffe in the Madagascar franchise produced by Dreamworks? Thanks!"
231,2022-02-01 00:09:03+00:00,"My ultimate soundtrack suite for How to Train Your Dragon: The Hidden World by John Powell is now available! Listen here: https://t.co/3icuXJqVmI
#HTTYD #HowtoTrainYourDragon3 #JohnPowell #soundtrack #suite #score #ost #music #DreamWorks https://t.co/rIvc3J0XEU"
232,2022-02-01 00:07:09+00:00,"@TypeYStimpack AT LEAST ATLUS MILKS PERSONA 5

DREAMWORKS HAS DONE NOTHING WITH KFP IN OVER 3 YEARS"
233,2022-02-01 00:02:27+00:00,@TypeYStimpack I mean cool he looks cute in this style BUT WHY IS THIS A THING WHY ISNT DREAMWORKS DOING ANYTHING NEW WITH KFP
234,2022-02-01 00:01:47+00:00,MJF has real life DreamWorks face
235,2022-02-02 23:32:43+00:00,@EldritchElitist DreamWorks is getting out of hand
236,2022-02-02 23:30:09+00:00,"@JonsLongs @1stPlayerCarl Random Aside here, but apparently the writer of this sued Dreamworks for copyright infringement with Michael Bay’s The Island
https://t.co/k1uO2fmLG7"
237,2022-02-02 23:20:59+00:00,Dreamworks- - - Square Enix. Equally beautiful 😍both renditions remind me of Prince of Egypt 😍 https://t.co/bd0ugFq0E8
238,2022-02-02 23:11:25+00:00,#RT @Dreamworks: @TwitterSports #TheBadGuys steal the Lombardi Trophy 😎
239,2022-02-02 23:03:44+00:00,I’m adopted why should I do @Dreamworks
240,2022-02-02 22:49:29+00:00,@UVLIGHING Mid 2000s to early 2010s dreamworks &gt;
241,2022-02-02 22:45:00+00:00,"A partial list of companies committed to meetings with writers during Pitch Week:

Dreamworks
Verve
Gersh
20th TV Animation
Scott Free Productions
MGM
Atomic Monster
ColorCreative
21 Laps
Lit Entertainment

Finalists...keep an eye on your inbox for meeting invites this week. https://t.co/P2rUJg319D"
242,2022-02-02 22:38:46+00:00,@scarygaybatsy YOU ARE A WOMAN OF TASTE ISTG I NEED DREAMWORKS MARATHON
243,2022-02-02 22:34:36+00:00,Check out this listing I just added to my #Poshmark closet: Trolls 2016 Leggings Medium M Blue Poppy Mid-Rise Full Length Dreamworks. https://t.co/6S7EQ9CY39 #shopmycloset @poshmarkapp
244,2022-02-02 22:28:43+00:00,"I wonder if anyone has ever found my account for the first time and just went ""wait there are unironic DreamWorks Trolls fans?"""
245,2022-02-02 22:21:51+00:00,@dreamxgeorge14 @Dream @Dreamworks tell this guy to stfu thanks
246,2022-02-02 22:18:49+00:00,@gshowitt im sorry but it would be IT'S TIME TO BEAR UP and it would be a dreamworks movie and all the bears would be on the poster doing the dreamworks face
247,2022-02-02 22:17:15+00:00,@Creaturologie @TheRealGoomi Bruh all the covers are him making DreamWorks faces lmao.
248,2022-02-02 22:16:38+00:00,Spirit untamed is another movie I love very much especially since it was inspired from tc series I love very much too @DreamWorksTV #spirit #spirituntamed #movie #horse #dreamworks #animation #favorite https://t.co/XEUC7IHyGE
249,2022-02-02 22:06:34+00:00,"Also really into Dreamworks films especially the more older stuff

Just animation in general

And art!!!! I love art!

Writing and books too! Especially queer books"
250,2022-02-02 22:02:12+00:00,Dreamworks Animation has a  new fellowship program for HBCU students. Fifteen participants will be selected for the eight-week program. Learn how to apply here: https://t.co/LdTGYW2P1K
251,2022-02-02 22:00:53+00:00,"@Dreamworks 
When shrek 5?"
252,2022-02-02 22:00:42+00:00,@LadyD87855077 @Cartoonbrains I found it too loud (especially with Rhino) and felt like it was trying too hard to be like Dreamworks or Pixar. That being said I haven’t seen Home On The Range or Dinosaur.
253,2022-02-02 22:00:42+00:00,"- No one:

- DreamWorks and Funko: ""remember when Aaarrrgghh died? well, we turned his corpse into a figure!"" 🙂 https://t.co/p8BmMqzLuZ"
254,2022-02-02 21:58:55+00:00,como que Disney? Ice Age no era de DreamWorks? https://t.co/hTsknyIZ4c
255,2022-02-02 21:55:58+00:00,"#HBCU20x20 + @dreamworksjobs are proud to announce the LAUNCH: HBCU Fellowship program.
 
This EXCLUSIVE paid, professional development program will prepare and empower 15 HBCU students (and recent graduates) for careers at @Dreamworks.

Apply here: https://t.co/3t7m8aU4Ht https://t.co/MNPZ7cFxBq"
256,2022-02-02 21:40:59+00:00,"Tbh I never liked how DreamWorks played up that ""Branch got friendzoned!! :((("" in that one scene. Like? It's not the end of the world, and Branch seems like the type of character that would love Poppy no matter what relationship they have, so that never felt... right in anyway"
257,2022-02-02 21:40:16+00:00,@jnaslo Interesting joona. I know you keep producing insane pieces whatever happens with sales or not. You just got that output energy! Love your dreamworks!
258,2022-02-02 21:38:48+00:00,McCoy has resting dreamworks face
259,2022-02-02 21:36:44+00:00,"The fourth one was the best close for the franchise, I feel like dreamworks is gonna fuck it up like in Shrek the third https://t.co/6DlTuhZcvF"
260,2022-02-02 21:29:15+00:00,"Listening to John Powell while doodling is really good 👌🏻

#HTTYD #HowtoTrainYourDragon #Toothless #fanart #doodle #DreamWorks #Dragon #NightFury https://t.co/vT8tFN50HM"
261,2022-02-02 21:20:17+00:00,"@hutaoings Yeah I know they remade the meme just like dreamworks remade she-ra
They remade the whole meme just to make catradora content just like she-ra 2018, therefore this is a catradora parallel"
262,2022-02-02 21:19:56+00:00,@dabinwoo oooo my comfort movie would probably be any childhood movie of mine. usually disney/dreamworks or other animations. my ultimate comfort movie would probably be how to train your dragon 🥺
263,2022-02-02 21:17:23+00:00,@SovietO05111916 What if @SovietO05111916 was hired by dreamworks to write a she ra movie? Bc at this point they should!!🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
264,2022-02-02 21:12:34+00:00,"I find it ridiculous that my country has lots of unemployed people cuz the only job they ever consider is related to markets or corporate jobs.
Where is our animation industry?
There's always praise when someone gets to work for international companies like Disney or Dreamworks. https://t.co/Ypgz9ZfvLc"
265,2022-02-02 21:00:17+00:00,Dreamworks
266,2022-02-02 20:56:09+00:00,Check out Trolls World Tour Memory Match Game 72 Cards Kids Educational  #DreamWorks https://t.co/K759coiiIq via @eBay
267,2022-02-02 20:54:59+00:00,Now playing CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's 'TROLLS') by Justin Timberlake
268,2022-02-02 20:54:41+00:00,@Dreamworks Hope she gets her own movie someday! #KungFuPanda 🐯🐅
269,2022-02-02 20:50:15+00:00,"Fuck Disney

All my homies hate Disney🖕🏾

This is a Pixar/DreamWorks household"
270,2022-02-02 20:49:38+00:00,@Schaffrillas Hello Schaffrillas! I think you made a mistake in you ranking all DreamWorks movies. You put mine in last and said it was one of the worst movies you’ve ever seen 🤨🤨🤨 lowkey offended bro 😔
271,2022-02-02 20:32:17+00:00,@HLSMF @kirawontmiss That’s dreamworks + that’s jerry seinfield he’s just funny and smooth like that 😎 he would steal anyones girl ong
272,2022-02-02 20:31:25+00:00,The Dreamworks TV intern seeing everyone talking aboout the S5 clips: https://t.co/Ic3YHZp6PD
273,2022-02-02 20:31:11+00:00,Check out Trolls World Tour Memory Match Game 72 Cards Kids Educational  #DreamWorks https://t.co/Iu5OVcE2I1 via @eBay
274,2022-02-02 20:30:33+00:00,@HLSMF @kirawontmiss brotha thats dreamworks
275,2022-02-02 20:27:08+00:00,"""DreamWorks"". https://t.co/pRcQk4q3Bm https://t.co/c5bPpKK4rJ"
276,2022-02-02 20:14:25+00:00,The character designers at dreamworks in the early 2000s were way too horny cus wth is this https://t.co/rVMXiJ5xeM
277,2022-02-02 20:07:01+00:00,What is the point of @disneyplus and @netflix if neither will let me watch The Prince of Egypt??? Why aren’t they friends with @Dreamworks? JEEZ
