,date,content
5118,2022-01-22 00:01:48+00:00,"Dropping real soon on @opensea 🔥Concept art created in MS paint. Disney, Pixar, and and Dreamworks animation inspired❤️ Stay tuned #nftfam
#NFTdrop #nftart #NFTCommmunity https://t.co/EosiDHAnQa"
5119,2022-01-23 23:48:10+00:00,"You all want a rabbit hole with some bunny turds at the end.  $ifan Teamwork makes the ""Dreamwork"" What company made Step Brothers, look at the logos...similar eh? who owns dreamworks?  cha cha China.  A whole different avenue, the clues were spit right in our faces."
5120,2022-01-23 23:47:02+00:00,"@Dreamworks I liked the movie, it was fun the watch, but I do wish that you guys put Dr. Blowhole as the main antagonist rather than some octopus dude-guy named…uh.. what was it Carl?"
5121,2022-01-23 23:40:37+00:00,@Dreamworks @DRMWRX shrek 5 must be sequel not reboot please😭😭😭😭😭😭😭
5122,2022-01-23 23:37:12+00:00,@ELlTlST I mean. He's not the WORST dreamworks protag
5123,2022-01-23 23:18:41+00:00,"@resenvoir @MlKEJACK Twas beyond just abt casting. It’s said he was supposed 2b part of like Dreamworks at 1pt, then he wasn’t but they took his logo. Then his Marvel bid got sabotaged, but they took his ideas. Taj hinted on these too. There were darker reasons at play it seemed, but what do i know"
5124,2022-01-23 23:02:56+00:00,FOLLOW ME @dreamworks_usa
5125,2022-01-23 23:00:48+00:00,@Ilikestuffdoyou Reminds me of the shit i was seeing after watching dreamworks trolls
5126,2022-01-23 22:55:38+00:00,@Dreamworks Make Shrek five you stupid illiterate  fucks
5127,2022-01-23 22:51:24+00:00,@boz1lviris dreamworks
5128,2022-01-23 22:42:07+00:00,"@0nlyPablo @glenwalkerktla @courtneyfriel @KTLA @Dreamworks DM'd you last week but still no captions. Huge access issue - people who represent the topic of your story cannot access it! Best practice is to add captions to all videos, which can be done for free. I'd be glad to help! Have spoken @RTDNA &amp; done trainings for multiple outlets."
5129,2022-01-23 22:35:34+00:00,I saw him at the commissary at DreamWorks back in the day … https://t.co/S1gcRTmU4B
5130,2022-01-23 22:08:21+00:00,"Our list of the best has a tonne of #StudioGhibli, some @Dreamworks hits, and a sprinkling of sophisticated adult stories. https://t.co/vIuWXX7TSy"
5131,2022-01-23 21:58:24+00:00,@Imthebest247 @Dreamworks like dreamworks like jump force?
5132,2022-01-23 21:53:07+00:00,@coherentstates dreamworks opened an online school
5133,2022-01-23 21:52:26+00:00,DREAMWORKS MADE HEAD OF STATE !?!???????
5134,2022-01-23 21:48:52+00:00,Mr. House almost has the DreamWorks Face in his portrait on the monitor.
5135,2022-01-23 21:47:03+00:00,"Giyuu's theme is something that might've come out of Disney or Dreamworks, I swear. Sounds like a Prince Charming's theme. I- https://t.co/t5TTwlwvrB"
5136,2022-01-23 21:41:27+00:00,"Former #DreamWorks CEO Jeffrey Katzenberg Sells Beautiful #Chalet Outside of Salt Lake City About 30 miles outside of Salt Lake City, nestled in a scenic https://t.co/RIPxXDMXhi #luxury #luxuryhome"
5137,2022-01-23 21:28:26+00:00,@Dreamworks There are No accidents -oogway + Release Kung Fu panda 4.
5138,2022-01-23 21:22:55+00:00,"A Happy 6th Anniversary to Dreamworks Kung Fu Panda 3! (BTW, My Mum &amp; I Went to See this Film!😉😊) #Dreamworks #kungfupanda https://t.co/A7pUZGKZKt"
5139,2022-01-23 21:20:36+00:00,"(2/2) This is the Dreamworks universe, so my theory is that Verne is actually a dwarf ogre who got rejected from the tribe at birth, and figured his best bet for a good life would be to masquerade as a turtle, perhaps even getting some surgeries done to look more like one"
5140,2022-01-23 21:19:58+00:00,@ThorgisArcade Nick used to own power rangers and was allowed to make tv shows based on DreamWorks ips and the rabbids that's why they're in some of the games
5141,2022-01-23 21:19:43+00:00,"Why is Mort, from the 2005 animated DreamWorks film Madagascar™, over fifty years old? https://t.co/0GRQiKo7tX"
5142,2022-01-23 21:11:23+00:00,Check out DreamWorks Trolls 5-Pack Wooden Puzzles Cardinal New in Box Kids Fun Learning https://t.co/QSPjcuQBiZ @eBay
5143,2022-01-23 21:00:53+00:00,"Am I the only one who has mentally “gamified” guessing the studio in front of any film?  

I hear the music, see those first few frames and mumble to myself; “Warner Bro,” or “Dreamworks” or this…? (Volume) https://t.co/Cwaqp02tU4"
5144,2022-01-23 21:00:07+00:00,If you grew up in the late 2000s then I feel you grew up on more dreamworks than Disney tbh
5145,2022-01-23 21:00:01+00:00,thinks about mr.wolf from dreamworks' new movie the bad guys 😩
5146,2022-01-23 20:34:21+00:00,cant believe I misspelled dreamworks
5147,2022-01-23 20:29:26+00:00,"@Jbandos the animation lead time must have been insane. dreamworks, what the hell."
5148,2022-01-23 20:28:13+00:00,back on my crackship bullshit this time it’s 2012 dreamworks edition.
5149,2022-01-23 20:23:31+00:00,why does almost every dreamworks dragon look like this https://t.co/U6KKwig4jP
5150,2022-01-23 20:17:42+00:00,https://t.co/DJxmWm2t7S Universal Pushes Dates For DreamWorks Toon ‘The Bad Guys’ &amp; George Clooney-Julia Roberts Pic ‘Ticket To Paradise’ https://t.co/AvAgSkPiDI
5151,2022-01-23 20:15:00+00:00,@AshtonTan04 @CNschedules which dreamworks movies have you recorded until now?
5152,2022-01-23 20:09:38+00:00,@SuperRADLemon I’m still waiting on the Monster hunter x Dreamworks dragons collab
5153,2022-01-23 20:03:03+00:00,"Spielberg’s influence on animation is greater than many people know. He produced Don Bluth’s American Tail and Land Before Time, executive produced Tiny Toons and Animaniacs, co-founded DreamWorks, was an early adopter of CGI in film… the list goes on. https://t.co/2vlqSs0MMg"
5154,2022-01-23 19:49:22+00:00,@_RhylieShayy_ Disney and dreamworks + colordogs (which was probably just a fancy word for feral furry dogs idk) and silverfang way back when i was 8-10 😂im 25 now
5155,2022-01-23 19:44:11+00:00,Why does EVERY OTHER Disney/Dreamworks movie have to feature a tech entrepeneur / event nowadays?
5156,2022-01-23 19:39:27+00:00,"@josiahwsutton The interesting thing is, they are co-owned by NBCUniversal and Dreamworks now (both secular entities)."
5157,2022-01-23 19:31:29+00:00,i think it would be really funny if a professional film studio like dreamworks would use the vine boom sound effect in one of their films
5158,2022-01-23 19:27:21+00:00,@_RebeccaParham Who's your favorite character in Encanto? Would you rather live in the Disney fandom or DreamWorks fandom?
5159,2022-01-23 19:21:36+00:00,la dreamworks does it for the gays comunque
5160,2022-01-23 19:18:49+00:00,"@maryknews I got to see this at an internal DreamWorks screening for a director QA, and holy cow, it is STUNNING and so we'll done."
5161,2022-01-23 19:16:03+00:00,"@NocontextU Classic Media (now known as Dreamworks Classics), Warner Media, and Peanuts characters unite!"
5162,2022-01-23 19:07:38+00:00,"@cnyicalnoodle The coolest things I have McDonalds toys as a girl were some spy toys, literally any Dreamworks toy, American Idol and MLP."
5163,2022-01-23 19:06:08+00:00,"@MarcusLarry627 And don't get me wrong, I hate it but its not Sonic's fault.
I think we should have a discussion about how the standards of CGI set by both Dreamworks and Disney has ruined stylized designs and those who go against it are set to failure.
Into the Sider-Verse being an outlier."
5164,2022-01-23 19:05:50+00:00,@Dreamworks Hey tell @netflix  to stop spoiling #Trollhunter @talesofarcadia with promotional posters of the later series when I'm only on Part 3 of the first one.
5165,2022-01-23 19:00:00+00:00,"Happy 6th Anniversary to Kung Fu Panda 3! (2016)
#KungFuPanda3 #KungFuPanda #DreamWorks https://t.co/ZY9tNrADZO"
5166,2022-01-23 18:34:37+00:00,"@TheDudeNorth @SunshineSucks @brittlestar @plotaholics @ButteryBilly @coldangrycanuck @MissRed187 @BaruchelNDG I was a director on the Dragons TV series for Dreamworks. Got to meet Jay a couple of times, but had to get our record coordinator to have Jay sign Goon for me. I love that movie! Love the sequel too!!"
5167,2022-01-23 18:29:12+00:00,@ContextJay I lost it. But it's not that far from the  DreamWorks Reddit top.
5168,2022-01-23 18:21:31+00:00,"He also wrote the music for the amazing 1998 hit DreamWorks movie ""The Prince of Egypt"" 

Genius"
5169,2022-01-23 18:14:58+00:00,"@WarWithoutHonor i cant rly imagine any other studio being a fitting choice, not even dreamworks. disney doesn't fit, maybe pixar at most."
5170,2022-01-23 18:04:22+00:00,"@Dreamworks rumor has if that if you release shrek 5, covid will end"
5171,2022-01-23 17:54:21+00:00,"@mlavieer Man feels so bad for DreamWorks Animation, even though they made some amazing movies. But The Road to El Dorado and others were so underrated and the amount of work to make these cult classic animated films were outstanding: lore, history, and characters."
5172,2022-01-23 17:45:22+00:00,"@ZozimArt DreamWorks Face, Zed got their own movie https://t.co/u2zElmNAky"
5173,2022-01-23 17:35:59+00:00,My god it’s another episode of #BirdsOnFilm! @EricaWrestles and I are in the nest this time talking Academy Award Nominated Film #DreamWorks #TheBossBaby! 👶🕴Catch it on the #BirdsOnFilm YouTube Channel! https://t.co/folQpSsT4W https://t.co/TEZqZsg46z
5174,2022-01-23 17:34:50+00:00,@YahyaBashirAhm1 Ayo shark tales is the best dreamworks movie.....clears kung fu panda 😹....and the main thing was the song you lil shit go play it https://t.co/4nu1VuxMLu
5175,2022-01-23 17:26:41+00:00,@ReviewSquidwar3 Probably because legal association between DreamWorks and Nickelodeon is difficult.
5176,2022-01-23 17:24:36+00:00,"Nickelodeon's programs based off DreamWorks Animation films, The Penguins of Madagascar, Kung Fu Panda: Legends of Awesomeness and Monsters vs. Aliens, have never seen a complete run on DVD."
5177,2022-01-23 17:24:06+00:00,@LCBOSoundsystem Boss baby is dreamworks so I'm good
5178,2022-01-23 17:11:39+00:00,"🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕
A #marketing idea I boarded at DreamWorks using Skipper, Kowalski and Rico!! ©Dreamworks Animation
#storyboards #storyartist #storytelling #animation #animated #storyboardartist #film #sundayvibes https://t.co/c1Rfgg8tg2"
5179,2022-01-23 17:02:57+00:00,@domino_deluxe its so fucked. its beyond impossibly fucked. who even gives a shit about an Ideas Wiki without What If Dreamworks Was Founded In 1934
5180,2022-01-23 17:01:10+00:00,@kroovv …kind of thing said by someone who thinks all Dreamworks animated movies are “Disney”…
5181,2022-01-23 16:59:52+00:00,@NFVault @doodles Love me some @SHACKERsNFT artwork. Plus he posts behind the scenes stuff from when he worked at Dreamworks.
5182,2022-01-23 16:58:53+00:00,"Van Delegate, Van DreamWorks
Oui oui Obertan, Fromage Agbonlahor
Central mythfielder
Chemotherapy Kroos https://t.co/JfdcwfgBn5"
5183,2022-01-23 16:39:08+00:00,"The 10 Best DreamWorks Movies Ranked By IMDb &amp;amp;
Their Most Iconic Quote
👉Promote With Us👉https://t.co/I8ApDihRcs https://t.co/7GnPYONTF6"
5184,2022-01-23 16:38:53+00:00,Thia aint dreamworks either
5185,2022-01-23 16:37:41+00:00,Check out this listing I just added to my #Poshmark closet: Gabby's Dollhouse Transforming Garden Treehouse Playset Kitty Fairy Dreamworks.. https://t.co/yHzBV388r3 #shopmycloset @poshmarkapp
5186,2022-01-23 15:14:05+00:00,Virgil Van Dreamworks gone daydreaming again? 👁 https://t.co/3ZRplzo0Ct
5187,2022-01-23 15:05:56+00:00,DreamWorks are actually the goat when it comes to animated movies
5188,2022-01-23 14:40:59+00:00,@scotts_tots1 Dreamworks really said “what if this lady had sexual tension with… a bee”
5189,2022-01-23 14:38:40+00:00,Dreamworks animation presents... https://t.co/GTnMiboN42
5190,2022-01-23 14:16:17+00:00,"Check out the hit new movie from Dreamworks that has everyone talking, yelling and crawling! 'The Boss Baby' - he's a born leader! #BossBaby"
5191,2022-01-23 14:03:33+00:00,@Luthorsbiitchh mss was het dreamworks 😂
5192,2022-01-23 13:59:48+00:00,"@Hoppingmadking True that! But yeah, I take Disney references in Disney works as more grains of salt, in the same way Pixar and DreamWorks have crossover Easter eggs."
5193,2022-01-23 13:48:59+00:00,"I found It on Linkedin and Paul Tibbitt's Meet the Gillmans is probably the DreamWorks feature scheluded for April 7, 2023. https://t.co/HxOlhwCG90"
5194,2022-01-23 13:42:29+00:00,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official... https://t.co/pq19zr8B0f via @YouTube"
5195,2022-01-23 13:18:39+00:00,"@Robnoady No, you're not. I imagine most people think this is Disney, because DreamWorks really wanted to emulate that formula! It's available on @NOW Cinema / Sky here in the UK. 👍"
5196,2022-01-23 13:10:39+00:00,TENDIESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS @dreamworks
5197,2022-01-23 13:02:22+00:00,@makethatdohboy And Disney/Pixar and Dreamworks
5198,2022-01-23 12:59:58+00:00,"DreamWorks left this franchise to d*e everywhere except in Asia cause they haven't even said ANYTHING about a season 3 of Paws of Destiny

It's just, sad, man"
5199,2022-01-23 12:54:06+00:00,"Man

I genuinely think KFP is DreamWorks's most mistreated franchise to date"
5200,2022-01-23 12:52:27+00:00,"#mpas #mrpeabodyandsherman #dreamworks
I found an artbook review of the MPaS movie. I am so happy, as if I am holding this artbook in my hands.
https://t.co/Zog32ClqEL"
5201,2022-01-23 12:47:22+00:00,mi luna da las mismas vibes que Dreamworks https://t.co/AMq1HRhkMO
5202,2022-01-23 12:45:34+00:00,Is this art? The game Ni no Kuni: Wrath of the White Witch but with animation by Dreamworks Animation and in-game lore by Dante Alighieri.
5203,2022-01-23 12:43:25+00:00,Personajes de Dreamworks que me representan: https://t.co/O54egvzxmu
5204,2022-01-23 12:35:02+00:00,"@RealGwenAllen This logo never changes.
But DreamWorks Animation had every logo change.
However, only DreamWorks Pictures remained the 1997 logo as their current logo. https://t.co/NsoGcByVBh"
5205,2022-01-23 12:29:40+00:00,"@DisneyTVA @netflix @Nickelodeon @peacockTV @DisneyChannelPR @NickelodeonPR  @VIZMedia @Dreamworks Hey there’s this really cool pilot called Trick Moon that has a lot of demand but was turned down by Cartoon Network, I’m sure buying it would be worth it and would surely pay back https://t.co/pwAE0eMgrw"
5206,2022-01-23 12:12:36+00:00,"Recreating @Dreamworks #SpiritRidingFree on the kitchen floor on a #Sunday!
#Glorious #Weekend #DaddyDaughterfun #AmberFrank #SydneyPark @isabelamerced #Miradero https://t.co/RddKBVYw6c"
5207,2022-01-23 12:11:45+00:00,"Kung fu panda and How to train your dragon are hands down some of DreamWorks' finest, most inspirational works"
5208,2022-01-23 12:08:40+00:00,@Reelax1_ I just cry at the songs... Disney and Dreamworks were pretty much the only way I could cry for years
5209,2022-01-23 12:08:37+00:00,Dreamworks como veleta de vida🦻 https://t.co/WEh6CkIpe1
5210,2022-01-23 11:53:51+00:00,"Yesterday at work, one of the guys came in the office to find…me. So he could say in front of everyone “She a good lady.” Dude, you just met me. I started three weeks ago. We just beginning here. #TeamBuilding #DreamWorks #printthemchecks #BonusVibes"
5211,2022-01-23 11:26:16+00:00,i need dreamworks and SM to collab in the next SMCU episode so i can get my toothless x karina interaction
5212,2022-01-23 11:25:20+00:00,DreamWorks please hire me for Trolls content cuz I'll actually know what I'm talking about since I actually know 99% of the characters 😁 /j
5213,2022-01-23 11:19:21+00:00,@lazyturd One of the best DreamWorks movies I've ever seen
5214,2022-01-23 10:54:17+00:00,I swear dreamworks the fucking best
5215,2022-01-23 10:53:07+00:00,thank you god for not giving dogs eyebrows so that they may never be able to do the dreamworks face
5216,2022-01-23 10:17:02+00:00,disney vs dreamworks fighting game https://t.co/ieGhenqfp2
5217,2022-01-23 09:10:19+00:00,My tiger @Princeton @Dreamworks https://t.co/FfnrU8YSQ3
5218,2022-01-23 09:06:08+00:00,"@RiseFallNickBck This movie deserves a show! Give us Dreamworks Guardians already, Netflix!"
5219,2022-01-23 08:52:57+00:00,I haven't seen a single Marvel movie beside ant man and deadpool... I haven't seen most of Disney movies... I am worst with Pixar and some DreamWorks 💀 https://t.co/QbmbBSCMnY
5220,2022-01-23 07:52:41+00:00,tried doing the dreamworks face #NewProfilePic https://t.co/59IkO6gwhx
5221,2022-01-23 07:47:51+00:00,@OMI_VeVe Voltron since it’s DreamWorks’ first.
5222,2022-01-23 07:26:55+00:00,"i'd just like to say that according to the 2007 smith and hickner dreamworks cinematic masterpiece ""bee movie""- https://t.co/nv154L7dCC"
5223,2022-01-23 07:25:47+00:00,@ReallyLoudFart Dreamworks did this with fiona
5224,2022-01-23 07:22:47+00:00,DreamWorks Trolls World Tour – Troll Lotta Love! Sound Book – PI Kids (Play-A-Sound) https://t.co/Wm8RU6bFEw
5225,2022-01-23 07:22:44+00:00,DreamWorks Trolls World Tour – Troll Lotta Love! Sound Book – PI Kids (Play-A-Sound) https://t.co/5H3XpM1ToQ
5226,2022-01-23 07:01:02+00:00,"@RiseFallNickBck Oh man. I hope another brilliant DreamWorks film like Mr. Peabody &amp; Sherman airs on Cartoon Network's ACME Night.

That film is awesome. https://t.co/FYFSvEKSLW"
5227,2022-01-23 06:04:23+00:00,Not her head looking like a Dreamworks movie intro...😭😭😭💀 https://t.co/7JAIKtF9Is
5228,2022-01-23 06:01:19+00:00,@Apollo_Creed_ @georgehahn Relevant: props to DreamWorks for releasing an animated movie with gay main characters.
5229,2022-01-23 05:42:57+00:00,@deadstonef Especial todas las de Dreamworks corta
5230,2022-01-23 05:33:51+00:00,"Trolls World Tour
SO CUTE I loved the message behind this one, especially with funk music and its relationship with PoC. They really solidified their own art style too. Go DreamWorks!"
5231,2022-01-23 05:28:06+00:00,.@sbrbbq @Dreamworks what’re we thinking? https://t.co/E7Q0X0DXKg
5232,2022-01-23 05:09:17+00:00,@imnotchantelle @Dream__Fanart ITS LIKE THE DREAMWORKS THING OMG I LOVE IT
5233,2022-01-23 04:55:43+00:00,I'm going to harass @Dreamworks every single day until they release Shrek 5
5234,2022-01-23 04:37:45+00:00,dreamworks face rig
5235,2022-01-23 04:28:33+00:00,"@ScuzBrains Imma be real I don't even know which one is worse

Cause shitty mobile war games barely anyone even plays aside from Clash of Clans, DreamWorks is just using their most beloved franchise in such an awful way"
5236,2022-01-23 04:23:47+00:00,"Man Dreamworks really saw Disney putting Phil Collins in Tarzan and said ""Hey we do we have Elton John in our budget?"""
5237,2022-01-23 04:14:00+00:00,Disney bought Dreamworks? https://t.co/jWTgBMqo35
5238,2022-01-23 04:11:30+00:00,"Guess you folks like Dreamworks more. Alright, sounds good to me. (I don’t mind either one, but that’s my own opinion) https://t.co/GmpzTuIWOJ https://t.co/KHz6F82ccC"
5239,2022-01-23 03:26:27+00:00,"#mpas #mrpeabodyandsherman
#Dreamworks now:
- Hey Dream, it's 8 years after Mr. Peabody and Sherman movie. Where's a new movie? 
- What a movie?"
5240,2022-01-23 03:19:48+00:00,"@alexwideeyes Fun fact(?): Dreamworks wanted to continue SMALL SOLDIERS, possibly as an animated series on HBO, but Steven Spielberg hated that the Commando Elite were the popular characters and put the kibosh on anything Small Soldiers going forward."
5241,2022-01-23 03:15:45+00:00,Check out DreamWorks Trolls 5-Pack Wooden Puzzles Cardinal New in Box Kids Fun Learning https://t.co/QSPjcuQBiZ @eBay
5242,2022-01-23 03:05:24+00:00,i heard that one arcane chick got one… dreamworks needs to get to work!!
5243,2022-01-23 02:58:28+00:00,"@xdetune To be fair, you started it. You said, “name a good movie from Dreamworks other than Shrek,” and all hell broke lose with -PRINCE OF EGYPT!!!- from a community who are mainly musically inclined. To be *also* fair, how does Dreamworks come out the gate with something like -"
5244,2022-01-23 02:54:07+00:00,"Dreamworks Trolls Girls Kids""Hug Time"" Printed Hair Brush DreamWorks https://t.co/1aXe85zwwu via @amazon"
5245,2022-01-23 02:49:13+00:00,@lTSBEAUTIFUL WHEN THEY STARTED RANTING ABOUT FANDOM AND SOURCE MATERIAL AND ALL THAT IN THE KITCHEN SCENE I WAS ABOUT TO BURST OUT LAUGHING I WAS LIKE THIS IS WHAT THEY THOUGHT THEY WERE DOING WHEN THEY SENT SOCKS TO DREAMWORKS
5246,2022-01-23 02:43:41+00:00,@sovanadao I choose @drippieverse because is one of the most beautiful 3D art I've seen in all the NFTs world. Also his creator @digitalflowercg is the GOAT of 3D animation with his creations for sony and dreamworks!!! Awesome
5247,2022-01-23 02:42:13+00:00,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official... https://t.co/er6lspRLXS via @YouTube"
5248,2022-01-23 02:30:01+00:00,@erininnashville Damn Dreamworks for making me think ogres were lovable but misunderstood swamp-dwellers!
5249,2022-01-23 02:29:55+00:00,Bout to start my dreamworks marathon
5250,2022-01-23 02:22:02+00:00,yu made this look like dreamworks just confirmed shrek's lactose intolerant https://t.co/4YbrGGMIxu
5251,2022-01-23 02:15:22+00:00,@goofxnn dreamworks is my new bestie✨✨✨✨ https://t.co/jfWXTKdtDI
5252,2022-01-23 01:46:25+00:00,"Check out this listing I just added to my #Poshmark closet: Build A Bear Toothless 14"" DreamWorks How To Train Your Dragon 2014 Plush Toy. https://t.co/cjJ6FQZqlA #shopmycloset @poshmarkapp"
5253,2022-01-23 01:42:18+00:00,"Check out this listing I just added to my #Poshmark closet: Build A Bear Toothless 14"" DreamWorks How To Train Your Dragon 2014 Plush Toy. https://t.co/DnnpeZa7Li #shopmycloset @poshmarkapp"
5254,2022-01-23 01:40:41+00:00,@ParableGreg hi dreamworks greg
5255,2022-01-23 01:35:20+00:00,Took my son to DreamWorks Dragons Flight Academy (a VR experience) @AMCTheatres. New AMC tm “Superior Theatrical Experiences”. Now he wants to return with friends. I stumbled upon this non-traditional option. @CEOAdam - need more advertising for these experiences. #AMCNOTLEAVING https://t.co/yZULE7lIuG
5256,2022-01-23 01:28:36+00:00,i used the dreamworks dms as my personal diary/rant page and they acc responded after like a year of rants im😭😭😭😭😭😭😭
5257,2022-01-23 01:25:06+00:00,brain be making a whole movie in my dreamworks production wtf 😐
5258,2022-01-23 01:17:30+00:00,We've gotta get that Puss in Boots 2 hype rolling. It might be the last even vaguely all-ages fantasy adventure from Dreamworks for a while so long as superhero movies keep eating their lunch
5259,2022-01-23 01:10:38+00:00,TENDIESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS @dreamworks
5260,2022-01-23 00:56:06+00:00,"#OnAirNow Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS""), https://t.co/pKUHLGM756 or https://t.co/Nk3kvYxQOh IndieMUSIC mainstreamMUSIC Help keep the station going if you can donate here https://t.co/o5i2UeMCXd https://t.co/VuyG0Vvgu1"
5261,2022-01-23 00:50:47+00:00,@CurlySquare thank you 4 bringing this to my attention i will acquire the infamous dreamworks voltron cup for research purposes obviously
5262,2022-01-23 00:46:47+00:00,These paintings (and short videos shared earlier) are from a really fun @Dreamworks short I worked on. #visdev #marooned #maroonedshort #animation https://t.co/h6NYNTqyuT
5263,2022-01-23 00:43:53+00:00,@CNschedules Yes!! Another Dreamworks Movie I can record with my capture card! Thanks so much!
5264,2022-01-23 00:38:43+00:00,"@nowvoicethis Any animated feature, really.. Specifically new or classic Disney, Pixar, Dreamworks, etc.

OR basically any character in the Saturday morning cartoon, or part of the mid-90s ""Disney Afternoon"" lineup."
5265,2022-01-23 00:18:50+00:00,"@cascadianpixie @raven_mcampbell Russians have a similar opinion of Dreamworks' Anastasia that Chinese have of Disney's Mulan. Basically, it's ""Disney-fied"" and has a lot of historical and factual inaccuracies."
5266,2022-01-23 00:18:24+00:00,@ScotieAppleseed @JonnyPeltz @KnockDotLA @GroundGameLA @Dreamworks @gilcedillo @LACity @LACANetwork @c9495208019 Mine has a similar story.  He hated it
5267,2022-01-24 23:40:22+00:00,"@Tierra100able_ @YouTube Que peliculones, mis favoritas de DreamWorks junto con Shrek 1&amp;2"
5268,2022-01-24 23:36:43+00:00,Nickelodeon: Help The Studios of DreamWorks for more seasons of the Penguins of Madagascar show https://t.co/bNIBPeRM2J via @Change#
5269,2022-01-24 23:25:51+00:00,@CJ3x5 DreamWorks Hedge
5270,2022-01-24 23:06:33+00:00,He almost has the dreamworks face...
5271,2022-01-24 22:51:31+00:00,"@Dreamworks my bf bought Madagascar ultimate collection Blu-ray and opened it to no digital code, went to target to exchange only to get another of the same one without a code again , can y’all send me the codes…?"
5272,2022-01-24 22:30:53+00:00,"@flinkogo TP &amp; A:TLE bombed for unfair reasons.

-Disney actively sabotaged TP by lack of marketing and releasing it in theaters around Harry Potter.

-2D hand-drawn animation was dying off thanks to Pixar &amp; Dreamworks dominating the industry with CGI."
5273,2022-01-24 22:27:25+00:00,@chilirye worked for dreamworks and pixar animation???? HOW
5274,2022-01-24 22:14:44+00:00,"i'll stick you in a wormhole ldnfsfnpsn

AAAA MEU DEUS esse casal tinha tudo pra acontecer porra dreamworks..... https://t.co/0l2vsS7Ldn"
5275,2022-01-24 21:52:25+00:00,@iXNicholasXi omg u work for dreamworks now?😳
5276,2022-01-24 21:46:23+00:00,"// It is time, that everyone from Disney and DreamWorks and the other verse to beat Titan up? 👀"
5277,2022-01-24 21:40:07+00:00,"@SArmadilloTank Once u notice it...
everywhere from all the dreamworks movies to skyrim was like ""everyone has freckles and deep pores"""
5278,2022-01-24 21:31:51+00:00,@jennisashark @xoLovers @MissMindykins I want to see them as Tim burton characters (purely for spooky aesthetics)  and as dreamworks
5279,2022-01-24 21:22:50+00:00,I imagine all brand accounts sounding like they’re making the Dreamworks face while talking
5280,2022-01-24 21:19:57+00:00,"megarox on a pink background for the 487th time

-
#Megamind #Dreamworks #DreamworksAnimation https://t.co/cfCaQCjPUj"
5281,2022-01-24 21:07:57+00:00,@estrelinhia DreamWorks face
5282,2022-01-24 21:06:00+00:00,Trolls is gay as hell how is DreamWorks getting away w all these het ships and tricking ppl into thinking they're good
5283,2022-01-24 21:04:35+00:00,@baklavaIamp dreamworks movie song
5284,2022-01-24 20:59:34+00:00,"i mean it's a dreamworks picture about cavemen, was I ever gonna have loads to say about this, nah"
5285,2022-01-24 20:59:14+00:00,@VyletPony Dreamworks face
5286,2022-01-24 20:48:22+00:00,Some design work from Fast and Furious: Spy Racers from when I was at DreamWorks. 2/2 #conceptart https://t.co/w762ilKtf0
5287,2022-01-24 20:47:49+00:00,Some design work from Fast and Furious: Spy Racers from when I was at DreamWorks. 1/2 #conceptart https://t.co/Avl3qIC1P7
5288,2022-01-24 20:40:28+00:00,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official... https://t.co/BtYGOuSVgz via @YouTube"
5289,2022-01-24 20:38:08+00:00,"@SKUNKVIRUS Heyo! I'm a transmasc artist that enjoys drawing animals! My art inspiration comes from Don Bluth, old Disney and Dreamworks films. https://t.co/1utD3FN2Fw"
5290,2022-01-24 20:29:22+00:00,@CrankykidAnima3 @GoatAnimates Also breaking news: this whole thing was going to be a DreamWorks movie before it got cancelled!!! Heres DazzReviews with the story. https://t.co/qZ9vzGgIEB
5291,2022-01-24 20:05:34+00:00,"@Ghangerian ""It is NOT gigglesandshite's fault that they have not seen a Disney animated movie. It is not, and I say this to you, it is not their fault. Because maybe MAYBE where gigglesandshite came from there is no Disney maybe there's only Paramount or Dreamworks."" 🤣"
5292,2022-01-24 19:59:57+00:00,@FAOenFrancais @Trolls @FAO @onu @Dreamworks Thank you！
5293,2022-01-24 19:46:59+00:00,"@ggukownsme We still need to watch mineeee, but it’s dreamworks"
5294,2022-01-24 19:40:45+00:00,@RoofLesser @ScotieAppleseed @JonnyPeltz @KnockDotLA @GroundGameLA @Dreamworks @gilcedillo @LACity @LACANetwork @c9495208019 The ACLU case against OC in which I am a plaintiff is still ongoing.  Why would anyone be disappointed? We have not even been heard in court yet.
5295,2022-01-24 19:35:00+00:00,@RoofLesser @ScotieAppleseed @JonnyPeltz @KnockDotLA @GroundGameLA @Dreamworks @gilcedillo @LACity @LACANetwork @c9495208019 What's the question? I tried to follow the thread .@RoofLesser but I got confused. Happy to try to explain.
5296,2022-01-24 19:33:11+00:00,"you know, you say ""DreamWorks caveman picture,"" this /is/ just about what I imagine it'll be"
5297,2022-01-24 19:07:10+00:00,@PPlusNews I wonder when they'll release the rest of the episodes/seasons to some shows such as the DreamWorks Nicktoons and The Backyardigans.
